国名,名前,ポジション,クロス,決定力,ヘディング制度,ショートパス,ボレー,ドリブル,カーブ,FK精度,ロングパス,ボールコントロール,加速,トップスピード,俊敏性,リアクション,バランス,シュートパワー,ジャンプ,スタミナ,パワフル,ロングシュート,積極性,パスカット,ポジショニング,視野,ペナルティ,平静,防御意識,タックル,スライディング,GK ダイビング,GK ハンドリング,GK キック,GK ポジショニング,GK 反射神経,能力引用元
Serbia,Sasa LUKIC,MIDFIELDER,69.0,65.0,61.0,82.0,68.0,81.0,72.0,70.0,79.0,81.0,65.0,63.0,65.0,73.0,73.0,74.0,63.0,69.0,69.0,69.0,69.0,67.0,70.0,76.0,70.0,77.0,69.0,72.0,72.0,9.0,11.0,13.0,9.0,6.0,FIFA22
Serbia,Filip KOSTIC,MIDFIELDER,91.0,76.0,59.0,80.0,73.0,86.0,79.0,80.0,75.0,82.0,87.0,84.0,76.0,82.0,79.0,86.0,67.0,90.0,77.0,78.0,80.0,63.0,79.0,81.0,66.0,80.0,69.0,72.0,68.0,13.0,14.0,12.0,12.0,13.0,FIFA22
Serbia,Uros RACIC,MIDFIELDER,70.0,72.0,75.0,78.0,66.0,74.0,70.0,59.0,77.0,81.0,60.0,69.0,62.0,76.0,57.0,80.0,75.0,75.0,87.0,78.0,68.0,76.0,73.0,74.0,72.0,75.0,77.0,79.0,74.0,11.0,12.0,9.0,14.0,7.0,FIFA22
Serbia,Sergej MILINKOVIC-SAVIC,MIDFIELDER,64.0,80.0,86.0,85.0,74.0,84.0,80.0,78.0,85.0,86.0,66.0,70.0,62.0,83.0,63.0,83.0,85.0,91.0,87.0,80.0,79.0,78.0,79.0,82.0,56.0,84.0,78.0,79.0,74.0,7.0,10.0,7.0,16.0,7.0,FIFA22
Serbia,Darko LAZOVIC,MIDFIELDER,78.0,64.0,54.0,73.0,70.0,78.0,72.0,76.0,68.0,76.0,86.0,84.0,84.0,68.0,83.0,76.0,44.0,82.0,44.0,72.0,67.0,60.0,70.0,68.0,49.0,68.0,62.0,64.0,62.0,14.0,10.0,11.0,11.0,9.0,FIFA22
Serbia,Ivan ILIC,MIDFIELDER,68.0,61.0,53.0,79.0,53.0,76.0,70.0,61.0,78.0,78.0,74.0,70.0,71.0,66.0,70.0,76.0,61.0,71.0,69.0,75.0,69.0,66.0,63.0,74.0,54.0,69.0,63.0,69.0,65.0,10.0,10.0,8.0,11.0,14.0,FIFA22
Serbia,Marko GRUJIC,MIDFIELDER,62.0,72.0,78.0,75.0,62.0,80.0,65.0,51.0,73.0,80.0,58.0,64.0,67.0,77.0,56.0,76.0,76.0,74.0,84.0,67.0,78.0,72.0,75.0,77.0,57.0,81.0,72.0,74.0,70.0,9.0,14.0,8.0,12.0,13.0,FIFA22
Serbia,Nemanja RADONJIC,FORWARD,72.0,69.0,49.0,73.0,75.0,76.0,68.0,54.0,66.0,73.0,89.0,88.0,76.0,75.0,71.0,77.0,45.0,67.0,60.0,73.0,43.0,22.0,69.0,73.0,57.0,71.0,31.0,30.0,23.0,7.0,9.0,14.0,13.0,6.0,FIFA22
Serbia,Aleksandar MITROVIC,FORWARD,29.0,81.0,81.0,71.0,78.0,67.0,51.0,52.0,50.0,77.0,55.0,70.0,67.0,78.0,63.0,82.0,84.0,76.0,91.0,70.0,89.0,14.0,82.0,70.0,74.0,75.0,25.0,24.0,13.0,15.0,12.0,6.0,7.0,13.0,FIFA22
Serbia,Dusan TADIC,FORWARD,87.0,83.0,66.0,87.0,80.0,84.0,85.0,79.0,80.0,87.0,68.0,68.0,75.0,84.0,84.0,79.0,59.0,88.0,80.0,77.0,56.0,41.0,86.0,88.0,84.0,86.0,51.0,34.0,26.0,11.0,11.0,14.0,9.0,16.0,FIFA22
Serbia,Luka JOVIC,FORWARD,67.0,80.0,79.0,72.0,83.0,78.0,77.0,56.0,61.0,80.0,74.0,76.0,76.0,80.0,77.0,82.0,76.0,75.0,78.0,75.0,62.0,23.0,81.0,70.0,66.0,78.0,25.0,26.0,16.0,8.0,7.0,12.0,9.0,13.0,FIFA22
Serbia,Dusan VLAHOVIC,FORWARD,50.0,88.0,76.0,70.0,76.0,79.0,68.0,56.0,50.0,84.0,77.0,82.0,61.0,83.0,52.0,83.0,68.0,79.0,88.0,80.0,60.0,22.0,88.0,66.0,73.0,80.0,18.0,26.0,24.0,5.0,15.0,6.0,11.0,10.0,FIFA22
Serbia,Filip DJURICIC,FORWARD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Spain,Robert SANCHEZ,GOALKEEPER,12.0,14.0,15.0,46.0,15.0,15.0,12.0,14.0,50.0,37.0,45.0,44.0,31.0,71.0,35.0,53.0,70.0,40.0,66.0,16.0,33.0,8.0,12.0,56.0,15.0,62.0,18.0,13.0,15.0,78.0,75.0,71.0,77.0,80.0,FIFA22
Spain,David RAYA,GOALKEEPER,12.0,19.0,20.0,49.0,20.0,17.0,18.0,15.0,53.0,40.0,58.0,46.0,70.0,72.0,45.0,58.0,70.0,29.0,38.0,14.0,29.0,11.0,15.0,65.0,26.0,49.0,28.0,14.0,13.0,75.0,74.0,77.0,74.0,75.0,FIFA22
Spain,Unai SIMON,GOALKEEPER,16.0,14.0,18.0,41.0,17.0,12.0,20.0,14.0,37.0,16.0,47.0,50.0,35.0,75.0,47.0,58.0,65.0,44.0,76.0,13.0,28.0,26.0,14.0,46.0,24.0,44.0,11.0,18.0,12.0,82.0,78.0,77.0,85.0,85.0,FIFA22
Spain,Cesar AZPILICUETA,DEFENDER,80.0,46.0,78.0,79.0,51.0,68.0,68.0,58.0,79.0,77.0,68.0,63.0,67.0,86.0,73.0,68.0,83.0,77.0,70.0,60.0,87.0,83.0,62.0,72.0,66.0,78.0,85.0,85.0,84.0,13.0,9.0,10.0,6.0,5.0,FIFA22
Spain,Eric GARCIA,DEFENDER,54.0,42.0,79.0,81.0,31.0,64.0,65.0,31.0,80.0,75.0,60.0,69.0,63.0,79.0,57.0,51.0,76.0,68.0,72.0,44.0,76.0,81.0,42.0,72.0,44.0,79.0,82.0,80.0,79.0,11.0,9.0,12.0,11.0,7.0,FIFA22
Spain,Pau TORRES,DEFENDER,55.0,28.0,85.0,80.0,41.0,64.0,45.0,28.0,76.0,79.0,70.0,74.0,69.0,80.0,52.0,58.0,78.0,80.0,80.0,40.0,79.0,82.0,42.0,67.0,42.0,73.0,84.0,84.0,83.0,11.0,13.0,13.0,13.0,9.0,FIFA22
Spain,Alejandro BALDE,DEFENDER,67.0,40.0,58.0,60.0,32.0,71.0,56.0,25.0,42.0,69.0,83.0,82.0,78.0,62.0,66.0,53.0,34.0,68.0,55.0,34.0,47.0,64.0,40.0,45.0,41.0,64.0,64.0,61.0,60.0,5.0,8.0,7.0,10.0,13.0,FIFA22
Spain,Hugo GUILLAMON,DEFENDER,51.0,55.0,73.0,76.0,40.0,59.0,51.0,33.0,74.0,72.0,63.0,62.0,62.0,73.0,67.0,52.0,76.0,76.0,69.0,43.0,73.0,74.0,33.0,67.0,62.0,67.0,76.0,76.0,75.0,13.0,11.0,13.0,13.0,13.0,FIFA22
Spain,Jordi ALBA,DEFENDER,84.0,73.0,70.0,83.0,72.0,79.0,80.0,63.0,79.0,84.0,86.0,82.0,87.0,79.0,84.0,64.0,80.0,84.0,61.0,66.0,75.0,80.0,83.0,78.0,59.0,80.0,74.0,78.0,79.0,13.0,15.0,13.0,6.0,13.0,FIFA22
Spain,Dani CARVAJAL,DEFENDER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Spain,Aymeric LAPORTE,DEFENDER,58.0,45.0,84.0,83.0,40.0,63.0,61.0,69.0,81.0,78.0,59.0,67.0,57.0,87.0,60.0,68.0,80.0,72.0,84.0,47.0,81.0,87.0,54.0,65.0,44.0,84.0,86.0,87.0,86.0,10.0,11.0,5.0,14.0,5.0,FIFA22
Spain,Sergio BUSQUETS,MIDFIELDER,62.0,67.0,68.0,87.0,44.0,80.0,66.0,68.0,85.0,85.0,40.0,43.0,66.0,82.0,50.0,61.0,66.0,75.0,70.0,54.0,79.0,84.0,76.0,83.0,60.0,90.0,83.0,81.0,80.0,5.0,8.0,13.0,9.0,13.0,FIFA22
Spain,Marcos LLORENTE,MIDFIELDER,74.0,81.0,67.0,86.0,64.0,82.0,74.0,60.0,81.0,84.0,85.0,90.0,82.0,85.0,68.0,84.0,69.0,89.0,78.0,78.0,83.0,81.0,85.0,85.0,64.0,83.0,79.0,79.0,74.0,13.0,6.0,6.0,11.0,15.0,FIFA22
Spain,KOKE ,MIDFIELDER,85.0,69.0,61.0,86.0,56.0,80.0,85.0,76.0,84.0,83.0,72.0,69.0,73.0,88.0,81.0,82.0,59.0,92.0,75.0,77.0,79.0,83.0,81.0,84.0,67.0,86.0,82.0,81.0,70.0,14.0,12.0,5.0,10.0,13.0,FIFA22
Spain,GAVI ,MIDFIELDER,64.0,64.0,42.0,81.0,49.0,82.0,74.0,47.0,76.0,81.0,78.0,75.0,86.0,76.0,89.0,56.0,70.0,77.0,56.0,59.0,82.0,65.0,73.0,81.0,51.0,74.0,59.0,66.0,62.0,8.0,10.0,11.0,7.0,13.0,FIFA22
Spain,RODRI ,MIDFIELDER,63.0,64.0,80.0,86.0,59.0,78.0,65.0,54.0,83.0,84.0,60.0,62.0,65.0,82.0,65.0,89.0,72.0,88.0,84.0,82.0,82.0,83.0,75.0,81.0,46.0,84.0,84.0,86.0,78.0,10.0,10.0,7.0,14.0,8.0,FIFA22
Spain,Carlos SOLER,MIDFIELDER,77.0,78.0,56.0,85.0,66.0,80.0,80.0,82.0,82.0,81.0,75.0,79.0,75.0,83.0,73.0,77.0,58.0,85.0,70.0,76.0,65.0,74.0,78.0,82.0,86.0,76.0,67.0,79.0,68.0,6.0,14.0,7.0,13.0,11.0,FIFA22
Spain,Pedri GONZALEZ,MIDFIELDER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Spain,Alvaro MORATA,FORWARD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Spain,Marco ASENSIO,FORWARD,81.0,77.0,57.0,81.0,79.0,83.0,84.0,76.0,83.0,87.0,83.0,81.0,80.0,78.0,75.0,86.0,58.0,76.0,63.0,85.0,45.0,45.0,80.0,82.0,62.0,82.0,40.0,42.0,39.0,13.0,9.0,6.0,12.0,10.0,FIFA22
Spain,Ferran TORRES,FORWARD,79.0,80.0,75.0,81.0,74.0,84.0,76.0,60.0,78.0,85.0,87.0,81.0,83.0,82.0,76.0,79.0,75.0,73.0,68.0,76.0,54.0,34.0,86.0,82.0,74.0,82.0,35.0,24.0,28.0,12.0,9.0,11.0,15.0,12.0,FIFA22
Spain,Nico WILLIAMS,FORWARD,71.0,69.0,70.0,63.0,51.0,79.0,63.0,57.0,50.0,71.0,89.0,90.0,88.0,63.0,74.0,69.0,66.0,64.0,62.0,66.0,31.0,35.0,64.0,58.0,62.0,68.0,36.0,16.0,17.0,9.0,13.0,12.0,12.0,14.0,FIFA22
Spain,Yeremy PINO,FORWARD,71.0,78.0,46.0,74.0,65.0,79.0,70.0,60.0,70.0,77.0,79.0,78.0,80.0,70.0,78.0,66.0,41.0,70.0,42.0,67.0,51.0,29.0,77.0,75.0,54.0,56.0,31.0,28.0,28.0,9.0,7.0,14.0,6.0,9.0,FIFA22
Spain,Dani OLMO,FORWARD,78.0,74.0,43.0,84.0,76.0,86.0,72.0,75.0,79.0,86.0,77.0,58.0,86.0,83.0,86.0,79.0,55.0,80.0,54.0,77.0,51.0,57.0,82.0,83.0,66.0,82.0,50.0,50.0,44.0,15.0,15.0,13.0,12.0,11.0,FIFA22
Spain,Pablo SARABIA,FORWARD,81.0,78.0,61.0,84.0,64.0,83.0,84.0,74.0,79.0,84.0,74.0,73.0,81.0,79.0,80.0,75.0,31.0,71.0,59.0,77.0,49.0,58.0,81.0,83.0,72.0,76.0,60.0,54.0,49.0,16.0,7.0,15.0,6.0,14.0,FIFA22
Spain,Ansu FATI,FORWARD,69.0,82.0,66.0,73.0,69.0,82.0,75.0,64.0,69.0,80.0,90.0,87.0,89.0,77.0,82.0,74.0,75.0,63.0,48.0,72.0,48.0,19.0,80.0,74.0,74.0,82.0,23.0,32.0,28.0,6.0,9.0,8.0,10.0,7.0,FIFA22
Switzerland,Yann SOMMER,GOALKEEPER,13.0,13.0,10.0,40.0,8.0,15.0,12.0,13.0,31.0,25.0,48.0,54.0,55.0,82.0,58.0,62.0,73.0,45.0,68.0,12.0,38.0,21.0,15.0,64.0,24.0,57.0,9.0,19.0,12.0,79.0,81.0,82.0,86.0,87.0,FIFA22
Switzerland,Jonas OMLIN,GOALKEEPER,24.0,17.0,24.0,45.0,15.0,27.0,21.0,16.0,35.0,31.0,52.0,51.0,32.0,74.0,51.0,55.0,75.0,35.0,72.0,18.0,22.0,25.0,15.0,48.0,27.0,55.0,20.0,21.0,24.0,78.0,75.0,73.0,76.0,80.0,FIFA22
Switzerland,Gregor KOBEL,GOALKEEPER,13.0,10.0,13.0,39.0,10.0,24.0,13.0,12.0,33.0,34.0,34.0,36.0,37.0,80.0,24.0,56.0,60.0,30.0,81.0,10.0,24.0,14.0,10.0,59.0,12.0,66.0,15.0,15.0,15.0,83.0,80.0,74.0,79.0,86.0,FIFA22
Switzerland,Philipp KOEHN,GOALKEEPER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Switzerland,Edimilson FERNANDES,DEFENDER,57.0,60.0,45.0,77.0,56.0,73.0,57.0,51.0,74.0,76.0,68.0,66.0,66.0,64.0,60.0,78.0,56.0,74.0,72.0,72.0,60.0,78.0,56.0,62.0,55.0,63.0,72.0,70.0,70.0,12.0,7.0,13.0,15.0,13.0,FIFA22
Switzerland,Silvan WIDMER,DEFENDER,77.0,59.0,67.0,72.0,48.0,74.0,70.0,56.0,72.0,74.0,78.0,82.0,75.0,74.0,67.0,73.0,85.0,89.0,77.0,62.0,67.0,74.0,69.0,65.0,56.0,77.0,73.0,73.0,68.0,10.0,8.0,7.0,5.0,14.0,FIFA22
Switzerland,Nico ELVEDI,DEFENDER,65.0,30.0,76.0,76.0,30.0,67.0,45.0,29.0,57.0,72.0,66.0,76.0,64.0,77.0,55.0,50.0,80.0,75.0,80.0,45.0,72.0,80.0,53.0,59.0,37.0,65.0,77.0,79.0,76.0,9.0,15.0,10.0,12.0,9.0,FIFA22
Switzerland,Manuel AKANJI,DEFENDER,55.0,38.0,78.0,81.0,42.0,73.0,54.0,59.0,81.0,76.0,78.0,82.0,69.0,82.0,67.0,75.0,84.0,72.0,82.0,48.0,75.0,82.0,37.0,65.0,40.0,78.0,83.0,84.0,84.0,10.0,9.0,13.0,6.0,9.0,FIFA22
Switzerland,Renato STEFFEN,DEFENDER,72.0,71.0,68.0,73.0,76.0,77.0,78.0,72.0,63.0,77.0,84.0,80.0,90.0,75.0,91.0,77.0,90.0,74.0,57.0,71.0,68.0,43.0,74.0,73.0,55.0,75.0,54.0,43.0,55.0,16.0,13.0,12.0,8.0,6.0,FIFA22
Switzerland,Ricardo RODRIGUEZ,DEFENDER,76.0,58.0,64.0,75.0,66.0,74.0,80.0,81.0,75.0,78.0,68.0,69.0,69.0,75.0,70.0,78.0,73.0,72.0,74.0,72.0,75.0,77.0,64.0,66.0,80.0,77.0,77.0,76.0,75.0,14.0,13.0,14.0,14.0,11.0,FIFA22
Switzerland,Eray COMERT,DEFENDER,36.0,23.0,67.0,67.0,36.0,41.0,40.0,54.0,59.0,67.0,74.0,79.0,68.0,67.0,67.0,76.0,84.0,73.0,80.0,64.0,69.0,67.0,33.0,43.0,35.0,58.0,68.0,70.0,72.0,6.0,8.0,5.0,7.0,6.0,FIFA22
Switzerland,Fabian SCHAER,DEFENDER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Switzerland,Denis ZAKARIA,MIDFIELDER,68.0,64.0,67.0,79.0,35.0,78.0,63.0,46.0,75.0,78.0,79.0,86.0,67.0,82.0,64.0,75.0,66.0,81.0,87.0,63.0,88.0,80.0,65.0,73.0,48.0,83.0,81.0,83.0,79.0,12.0,12.0,7.0,13.0,11.0,FIFA22
Switzerland,Remo FREULER,MIDFIELDER,63.0,68.0,41.0,81.0,68.0,78.0,60.0,70.0,80.0,81.0,68.0,69.0,69.0,83.0,64.0,73.0,55.0,87.0,69.0,75.0,72.0,79.0,78.0,79.0,61.0,83.0,80.0,79.0,73.0,12.0,8.0,9.0,14.0,13.0,FIFA22
Switzerland,Granit XHAKA,MIDFIELDER,71.0,50.0,62.0,84.0,50.0,66.0,76.0,77.0,84.0,80.0,48.0,52.0,49.0,73.0,61.0,90.0,33.0,82.0,79.0,75.0,91.0,71.0,62.0,77.0,63.0,67.0,71.0,68.0,68.0,7.0,8.0,11.0,7.0,13.0,FIFA22
Switzerland,Michel AEBISCHER,MIDFIELDER,69.0,66.0,62.0,80.0,48.0,75.0,67.0,65.0,79.0,76.0,73.0,71.0,75.0,71.0,72.0,68.0,68.0,89.0,72.0,69.0,65.0,69.0,68.0,74.0,51.0,70.0,65.0,64.0,61.0,10.0,9.0,15.0,9.0,15.0,FIFA22
Switzerland,Mohameth SOW,MIDFIELDER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Switzerland,Christian FASSNACHT,MIDFIELDER,68.0,73.0,78.0,71.0,67.0,75.0,50.0,68.0,68.0,76.0,79.0,84.0,74.0,72.0,68.0,68.0,91.0,77.0,80.0,66.0,43.0,35.0,77.0,71.0,58.0,69.0,32.0,32.0,25.0,12.0,13.0,13.0,12.0,6.0,FIFA22
Switzerland,Fabian FREI,MIDFIELDER,70.0,68.0,67.0,72.0,71.0,69.0,70.0,67.0,71.0,72.0,54.0,59.0,58.0,67.0,61.0,73.0,68.0,80.0,74.0,70.0,63.0,72.0,65.0,68.0,66.0,74.0,72.0,68.0,65.0,12.0,15.0,8.0,11.0,14.0,FIFA22
Switzerland,Xherdan SHAQIRI,MIDFIELDER,80.0,69.0,45.0,77.0,76.0,78.0,87.0,82.0,76.0,80.0,72.0,67.0,73.0,75.0,90.0,87.0,49.0,50.0,70.0,79.0,61.0,53.0,74.0,80.0,65.0,79.0,35.0,49.0,48.0,13.0,12.0,12.0,11.0,11.0,FIFA22
Switzerland,Fabian RIEDER,MIDFIELDER,54.0,52.0,41.0,70.0,42.0,70.0,60.0,62.0,69.0,71.0,71.0,70.0,71.0,52.0,82.0,64.0,59.0,68.0,63.0,62.0,48.0,52.0,56.0,65.0,51.0,59.0,45.0,53.0,53.0,13.0,9.0,12.0,13.0,11.0,FIFA22
Switzerland,Ardon JASHARI,MIDFIELDER,42.0,44.0,49.0,63.0,45.0,64.0,55.0,48.0,63.0,58.0,64.0,47.0,63.0,49.0,69.0,55.0,56.0,36.0,64.0,54.0,46.0,37.0,49.0,54.0,48.0,61.0,50.0,47.0,44.0,8.0,7.0,14.0,13.0,5.0,FIFA22
Switzerland,Breel EMBOLO,FORWARD,63.0,72.0,71.0,76.0,77.0,77.0,68.0,58.0,70.0,74.0,83.0,84.0,67.0,76.0,67.0,84.0,73.0,79.0,85.0,71.0,78.0,44.0,82.0,72.0,66.0,71.0,40.0,63.0,38.0,13.0,6.0,7.0,7.0,12.0,FIFA22
Switzerland,Haris SEFEROVIC,FORWARD,65.0,78.0,80.0,69.0,76.0,72.0,72.0,64.0,63.0,73.0,68.0,75.0,66.0,75.0,60.0,83.0,80.0,79.0,87.0,70.0,81.0,42.0,82.0,68.0,68.0,77.0,44.0,46.0,40.0,9.0,13.0,9.0,9.0,16.0,FIFA22
Switzerland,Ruben VARGAS,FORWARD,68.0,68.0,66.0,71.0,62.0,78.0,59.0,48.0,69.0,77.0,88.0,91.0,91.0,72.0,90.0,72.0,85.0,75.0,62.0,73.0,49.0,48.0,71.0,64.0,60.0,63.0,59.0,51.0,45.0,12.0,7.0,5.0,6.0,11.0,FIFA22
Switzerland,Noah OKAFOR,FORWARD,66.0,71.0,58.0,68.0,68.0,75.0,71.0,63.0,64.0,73.0,91.0,92.0,87.0,70.0,51.0,73.0,71.0,72.0,82.0,72.0,53.0,20.0,71.0,68.0,66.0,63.0,38.0,25.0,20.0,14.0,14.0,11.0,6.0,5.0,FIFA22
Tunisia,Aymen MATHLOUTHI,GOALKEEPER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tunisia,Aymen DAHMEN,GOALKEEPER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tunisia,Bechir BEN SAID,GOALKEEPER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tunisia,Mouez HASSEN,GOALKEEPER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tunisia,Bilel IFA,DEFENDER,49.0,24.0,70.0,65.0,20.0,38.0,30.0,39.0,58.0,44.0,61.0,64.0,56.0,66.0,58.0,44.0,68.0,70.0,73.0,39.0,69.0,72.0,37.0,46.0,30.0,58.0,73.0,74.0,69.0,15.0,11.0,16.0,8.0,16.0,FIFA22
Tunisia,Montassar TALBI,DEFENDER,27.0,23.0,66.0,60.0,34.0,48.0,26.0,35.0,39.0,55.0,55.0,64.0,60.0,64.0,68.0,46.0,72.0,60.0,79.0,25.0,73.0,66.0,25.0,30.0,41.0,58.0,70.0,73.0,72.0,9.0,8.0,12.0,10.0,14.0,FIFA23
Tunisia,Yassine MERIAH,DEFENDER,31.0,39.0,66.0,63.0,46.0,57.0,25.0,32.0,68.0,58.0,72.0,70.0,65.0,60.0,58.0,69.0,87.0,65.0,74.0,63.0,73.0,70.0,38.0,46.0,64.0,54.0,69.0,72.0,68.0,6.0,6.0,12.0,5.0,14.0,FIFA22
Tunisia,Dylan BRONN,DEFENDER,65.0,56.0,73.0,70.0,54.0,63.0,63.0,53.0,73.0,68.0,65.0,66.0,63.0,73.0,61.0,74.0,75.0,73.0,78.0,64.0,75.0,73.0,56.0,65.0,63.0,71.0,75.0,76.0,74.0,6.0,10.0,9.0,7.0,9.0,FIFA22
Tunisia,Ali MAALOUL,DEFENDER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tunisia,Mohamed DRAGER,DEFENDER,68.0,62.0,63.0,66.0,58.0,68.0,52.0,48.0,58.0,67.0,84.0,77.0,77.0,67.0,74.0,63.0,49.0,69.0,56.0,65.0,70.0,66.0,65.0,61.0,60.0,59.0,63.0,65.0,64.0,12.0,9.0,8.0,9.0,10.0,FIFA22
Tunisia,Wajdi KECHRIDA,DEFENDER,63.0,31.0,49.0,55.0,35.0,62.0,50.0,42.0,30.0,63.0,71.0,66.0,51.0,55.0,59.0,34.0,54.0,58.0,57.0,32.0,60.0,56.0,62.0,44.0,46.0,53.0,56.0,75.0,72.0,14.0,11.0,14.0,7.0,11.0,FIFA22
Tunisia,Ali ABDI,DEFENDER,67.0,58.0,65.0,70.0,49.0,66.0,66.0,44.0,60.0,69.0,81.0,85.0,71.0,72.0,66.0,65.0,68.0,83.0,68.0,60.0,67.0,59.0,70.0,65.0,41.0,68.0,57.0,61.0,61.0,13.0,13.0,13.0,10.0,9.0,FIFA22
Tunisia,Nader GHANDRI,MIDFIELDER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tunisia,Hannibal MEJBRI,MIDFIELDER,62.0,50.0,42.0,67.0,45.0,67.0,65.0,46.0,61.0,65.0,72.0,69.0,76.0,68.0,62.0,54.0,40.0,64.0,53.0,50.0,70.0,52.0,65.0,64.0,46.0,68.0,50.0,56.0,52.0,9.0,5.0,10.0,11.0,7.0,FIFA22
Tunisia,Ferjani SASSI,MIDFIELDER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tunisia,Aissa LAIDOUNI,MIDFIELDER,58.0,55.0,47.0,71.0,33.0,72.0,51.0,44.0,66.0,74.0,66.0,57.0,70.0,66.0,71.0,58.0,64.0,89.0,72.0,59.0,76.0,72.0,66.0,64.0,62.0,81.0,66.0,62.0,59.0,10.0,11.0,13.0,14.0,13.0,FIFA22
Tunisia,BEN ROMDHANE Ali,MIDFIELDER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tunisia,Ellyes SKHIRI,MIDFIELDER,67.0,73.0,73.0,77.0,60.0,74.0,72.0,55.0,71.0,77.0,65.0,69.0,74.0,78.0,64.0,75.0,75.0,91.0,66.0,72.0,75.0,85.0,68.0,66.0,58.0,75.0,80.0,77.0,73.0,15.0,14.0,8.0,14.0,14.0,FIFA22
Tunisia,Ghaylen CHAALELI,MIDFIELDER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tunisia,Youssef MSAKNI,FORWARD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tunisia,Issam JEBALI,FORWARD,53.0,64.0,57.0,67.0,60.0,73.0,61.0,50.0,56.0,70.0,69.0,73.0,70.0,62.0,63.0,69.0,66.0,70.0,74.0,61.0,58.0,41.0,66.0,68.0,64.0,69.0,36.0,35.0,26.0,10.0,6.0,9.0,8.0,7.0,FIFA22
Tunisia,Wahbi KHAZRI,FORWARD,79.0,78.0,55.0,76.0,72.0,77.0,79.0,78.0,67.0,78.0,66.0,72.0,75.0,77.0,76.0,82.0,34.0,68.0,69.0,78.0,75.0,53.0,79.0,77.0,83.0,80.0,31.0,46.0,30.0,6.0,7.0,11.0,11.0,6.0,FIFA22
Tunisia,Taha KHENISSI,FORWARD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tunisia,Seifeddine JAZIRI,FORWARD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tunisia,Naim SLITI,FORWARD,70.0,71.0,49.0,75.0,71.0,79.0,70.0,65.0,64.0,77.0,73.0,72.0,79.0,71.0,80.0,71.0,67.0,72.0,67.0,72.0,61.0,32.0,73.0,75.0,70.0,74.0,31.0,35.0,27.0,8.0,15.0,15.0,11.0,12.0,FIFA22
Tunisia,Anis SLIMANE,FORWARD,45.0,58.0,50.0,70.0,47.0,72.0,58.0,51.0,67.0,74.0,69.0,67.0,66.0,66.0,64.0,64.0,64.0,75.0,77.0,59.0,66.0,58.0,68.0,70.0,49.0,64.0,59.0,60.0,54.0,11.0,12.0,8.0,5.0,14.0,FIFA22
United-states,Matt TURNER,GOALKEEPER,13.0,15.0,14.0,24.0,16.0,16.0,13.0,14.0,29.0,24.0,38.0,39.0,48.0,74.0,42.0,50.0,55.0,35.0,64.0,18.0,25.0,27.0,15.0,55.0,14.0,59.0,11.0,11.0,11.0,76.0,75.0,67.0,79.0,77.0,FIFA22
United-states,Ethan HORVATH,GOALKEEPER,11.0,17.0,13.0,31.0,14.0,16.0,16.0,17.0,30.0,22.0,48.0,49.0,54.0,72.0,32.0,43.0,64.0,30.0,64.0,19.0,27.0,10.0,11.0,50.0,11.0,31.0,14.0,9.0,8.0,78.0,66.0,57.0,62.0,76.0,FIFA22
United-states,Sean JOHNSON,GOALKEEPER,13.0,12.0,14.0,43.0,17.0,19.0,13.0,19.0,46.0,20.0,42.0,43.0,44.0,73.0,52.0,53.0,71.0,35.0,72.0,20.0,30.0,18.0,13.0,35.0,16.0,50.0,16.0,15.0,15.0,73.0,67.0,70.0,70.0,76.0,FIFA22
United-states,Sergino DEST,DEFENDER,74.0,58.0,59.0,77.0,44.0,83.0,72.0,43.0,67.0,78.0,89.0,84.0,88.0,77.0,78.0,65.0,55.0,80.0,60.0,62.0,68.0,69.0,75.0,72.0,39.0,74.0,69.0,72.0,72.0,11.0,10.0,10.0,15.0,15.0,FIFA22
